"E_km","N_km","STATIONID","group"
67.67914888083,6658.14433405947,"O-33",345
91.40017907142,6655.39647084277,"O-33",345
94.32005690341,6622.14735292678,"O-33",345
392.64330161653,6610.05101107278,"ON2524",346
392.84562313033,6610.07753325931,"ON2524",346
395.11702708336,6609.97924538528,"ON2524",346
397.3329103144,6609.4889431149,"ON2524",346
399.42809691083,6608.62343195786,"ON2524",346
401.34692424513,6607.40867537219,"ON2524",346
403.02004719979,6605.88098018836,"ON2524",346
404.40139357651,6604.08771060734,"ON2524",346
405.45078622688,6602.08239176025,"ON2524",346
406.13236197018,6599.92726053253,"ON2524",346
406.42983863521,6597.68822185059,"ON2524",346
406.38990432723,6596.77730919128,"ON2524",346
406.33128687782,6595.42819344539,"ON2524",346
405.83947085372,6593.22073200845,"ON2524",346
404.97025611771,6591.13469134379,"ON2524",346
403.75123736826,6589.22640158388,"ON2524",346
402.21849281986,6587.56032065282,"ON2524",346
400.41720121577,6586.18409631742,"ON2524",346
398.40323922777,6585.14069269021,"ON2524",346
396.23763938058,6584.46090051016,"ON2524",346
394.77012931343,6584.26809645736,"ON2524",346
393.98917963046,6584.1658101349,"ON2524",346
391.71868702885,6584.26414951249,"ON2524",346
389.50286334632,6584.75460867587,"ON2524",346
387.40455478979,6585.61863225822,"ON2524",346
385.48857936935,6586.83315287601,"ON2524",346
383.81480924387,6588.36094247265,"ON2524",346
382.43136912202,6590.15476726595,"ON2524",346
381.38397783262,6592.15981428433,"ON2524",346
380.70072178351,6594.31488764213,"ON2524",346
380.40418675853,6596.55556038833,"ON2524",346
380.44573094752,6597.510346645,"ON2524",346
380.50284104969,6598.81734502944,"ON2524",346
380.99447609253,6601.0246181647,"ON2524",346
381.86413218245,6603.10977692851,"ON2524",346
383.08375993787,6605.01894383044,"ON2524",346
384.61727293648,6606.68496193891,"ON2524",346
386.41896256509,6608.05993332151,"ON2524",346
388.4325554188,6609.1045474173,"ON2524",346
390.5980272647,6609.78289817855,"ON2524",346
392.64330161653,6610.05101107278,"ON2524",346
355.6065827069,6610.9534259483,"ON2625",347
357.75552769959,6611.2351482093,"ON2625",347
360.02702491962,6611.13600541726,"ON2625",347
362.24341412054,6610.64478434035,"ON2625",347
364.33816911227,6609.77872279014,"ON2625",347
366.2558931355,6608.56399184953,"ON2625",347
367.93001626531,6607.03569947707,"ON2625",347
369.31059199867,6605.24162990053,"ON2625",347
370.35959003751,6603.23600318693,"ON2625",347
371.04117866234,6601.08042964849,"ON2625",347
371.33772695919,6598.84124340073,"ON2625",347
371.29306087466,6597.81186171174,"ON2625",347
371.23964914445,6596.58081815856,"ON2625",347
370.74787188226,6594.37326955719,"ON2625",347
369.87887121691,6592.28684260452,"ON2625",347
368.65895254573,6590.37856577549,"ON2625",347
367.12577048264,6588.71305342275,"ON2625",347
365.32488056547,6587.33676669789,"ON2625",347
363.31007585639,6586.29393321728,"ON2625",347
361.14349127088,6585.6148588252,"ON2625",347
358.89488808045,6585.32011675012,"ON2625",347
357.35535503507,6585.3868889384,"ON2625",347
356.62421114938,6585.41884863115,"ON2625",347
354.40780642532,6585.90964857952,"ON2625",347
352.31144728665,6586.77420101857,"ON2625",347
350.39454776265,6587.98931596473,"ON2625",347
348.72027956397,6589.51758288121,"ON2625",347
347.33818308391,6591.31135226564,"ON2625",347
346.28992325542,6593.31744944915,"ON2625",347
345.60741928746,6595.47295719533,"ON2625",347
345.31073767068,6597.71368221743,"ON2625",347
345.35666681893,6598.78727393207,"ON2625",347
345.40894827466,6599.97631058375,"ON2625",347
345.9007149881,6602.18388753059,"ON2625",347
346.77044203859,6604.26876359905,"ON2625",347
347.99037395632,6606.177903632,"ON2625",347
349.52537394405,6607.84348952356,"ON2625",347
351.32697876153,6609.21870872749,"ON2625",347
353.34105952237,6610.26249142216,"ON2625",347
355.50684065317,6610.9402841762,"ON2625",347
355.6065827069,6610.9534259483,"ON2625",347
687.18775698646,6674.75584625331,"P-01",348
690.55227292816,6637.74088089208,"P-01",348
653.09376520062,6636.00628938974,"P-01",348
649.74033840654,6673.03273050454,"P-01",348
687.18775698646,6674.75584625331,"P-01",348
688.08873955599,6674.80648518487,"P-02",349
691.0627003951,6638.51066249687,"P-02",349
727.92354393704,6640.72668841127,"P-02",349
728.00302808878,6639.8543659855,"P-02",349
690.55227292816,6637.74088089208,"P-02",349
687.18775698646,6674.75584625331,"P-02",349
688.08873955599,6674.80648518487,"P-02",349
802.76982069331,6645.95720721168,"P-05",350
802.98875178031,6645.97439293389,"P-05",350
803.06068074803,6645.23589646958,"P-05",350
802.83774442724,6645.21653356423,"P-05",350
802.76982069331,6645.95720721168,"P-05",350
649.74033840654,6673.03273050454,"P-18",351
653.09376520062,6636.00628938974,"P-18",351
615.63176368514,6634.65036742189,"P-18",351
612.2883289441,6671.69312046161,"P-18",351
649.74033840654,6673.03273050454,"P-18",351
612.2883289441,6671.69312046161,"P-19",352
615.63176368514,6634.65036742189,"P-19",352
578.15084813903,6633.67243452418,"P-19",352
574.81828203345,6670.73641545139,"P-19",352
612.2883289441,6671.69312046161,"P-19",352
574.81828203345,6670.73641545139,"P-20",353
578.15084813903,6633.67243452418,"P-20",353
540.66380875335,6633.07287055125,"P-20",353
537.34214046393,6670.16295729031,"P-20",353
574.81828203345,6670.73641545139,"P-20",353
537.34214046393,6670.16295729031,"P-21",354
540.66380875335,6633.07287055125,"P-21",354
503.18600426753,6632.85167016615,"P-21",354
499.87438895897,6669.9727325321,"P-21",354
537.34214046393,6670.16295729031,"P-21",354
499.87438895897,6669.9727325321,"P-22",355
503.18600426753,6632.85167016615,"P-22",355
465.70114239977,6633.00862897582,"P-22",355
462.40071881183,6670.16556462063,"P-22",355
499.87438895897,6669.9727325321,"P-22",355
462.40071881183,6670.16556462063,"P-23",356
465.70114239977,6633.00862897582,"P-23",356
442.77322708694,6633.33559258862,"P-23",356
442.78466987542,6633.59815518893,"P-23",356
442.48741302283,6635.83763701745,"P-23",356
441.80565359969,6637.99273484073,"P-23",356
440.75688175307,6639.99786590155,"P-23",356
439.37540436869,6641.79078409747,"P-23",356
437.7016629872,6643.31842726987,"P-23",356
435.78413478274,6644.5329057868,"P-23",356
433.68929480794,6645.39846257269,"P-23",356
431.47342262753,6645.88801453821,"P-23",356
429.2027359059,6645.98644838949,"P-23",356
427.26808164727,6645.73202042647,"P-23",356
427.13715407431,6645.71466485958,"P-23",356
426.04719955257,6658.04217225757,"P-23",356
426.32773553243,6658.02997300533,"P-23",356
426.62240783797,6658.01726908614,"P-23",356
428.87118510386,6658.3126252293,"P-23",356
431.03577206896,6658.99303248443,"P-23",356
433.04900090397,6660.03641870118,"P-23",356
434.8495073259,6661.41321001933,"P-23",356
436.38128135163,6663.08016748379,"P-23",356
437.60105776457,6664.98874006295,"P-23",356
438.46902341713,6667.07531900986,"P-23",356
438.96101718761,6669.28306281238,"P-23",356
439.01490082126,6670.52445353728,"P-23",356
462.40071881183,6670.16556462063,"P-23",356
413.07120920527,6671.04454824542,"P-24",357
413.04348656482,6670.40973038957,"P-24",357
413.34044927519,6668.16841991754,"P-24",357
414.02331166422,6666.01294657216,"P-24",357
415.07115893937,6664.00686712253,"P-24",357
416.45368541642,6662.21271723684,"P-24",357
418.12640461487,6660.68510516993,"P-24",357
420.0417935029,6659.46999906341,"P-24",357
422.13753774489,6658.60579381978,"P-24",357
424.35334885539,6658.11583574842,"P-24",357
426.04719955257,6658.04217225757,"P-24",357
427.13715407431,6645.71466485958,"P-24",357
426.95597621168,6645.6906482601,"P-24",357
424.79134156052,6645.01198039256,"P-24",357
422.77783078812,6643.96731493591,"P-24",357
420.97703170805,6642.59154396072,"P-24",357
419.44361905773,6640.92561593168,"P-24",357
418.22383690773,6639.01614309285,"P-24",357
417.35538897022,6636.93055920534,"P-24",357
416.86392848509,6634.72275043753,"P-24",357
416.82483784293,6633.82114271997,"P-24",357
405.2101342201,6634.10420818529,"P-24",357
405.22725506446,6634.4919492967,"P-24",357
404.93040825732,6636.73176618583,"P-24",357
404.24892572566,6638.88668911767,"P-24",357
403.20056084225,6640.89235655309,"P-24",357
401.81898833127,6642.68622202178,"P-24",357
400.14572748415,6644.21433637307,"P-24",357
398.22809444508,6645.4295282578,"P-24",357
396.13296721042,6646.29574681349,"P-24",357
393.91793782756,6646.78585223271,"P-24",357
391.64673234986,6646.88484479016,"P-24",357
389.83892312127,6646.64759716625,"P-24",357
389.66566434344,6646.62492678721,"P-24",357
388.57525008028,6659.01770297445,"P-24",357
388.89967470801,6659.06028567478,"P-24",357
390.58453858455,6659.2810039705,"P-24",357
392.75010382762,6659.96076917956,"P-24",357
394.76376747636,6661.00355482354,"P-24",357
396.5647411454,6662.37981200247,"P-24",357
398.09728574051,6664.04650379345,"P-24",357
399.31692016728,6665.95502286084,"P-24",357
400.18568992671,6668.04160014328,"P-24",357
400.67794152618,6670.24965064549,"P-24",357
400.72655847924,6671.36055768261,"P-24",357
413.07120920527,6671.04454824542,"P-24",357
374.79265039883,6672.15416182526,"P-25",358
374.75903512464,6671.38378302923,"P-25",358
375.05485417584,6669.14239739292,"P-25",358
375.73746697192,6666.98651471498,"P-25",358
376.78530960337,6664.98017971401,"P-25",358
378.16658484039,6663.18542611589,"P-25",358
379.83938431379,6661.65690135977,"P-25",358
381.75562511981,6660.4409557633,"P-25",358
383.85085172472,6659.57621393475,"P-25",358
386.06654194449,6659.08520334174,"P-25",358
388.33625095671,6658.98633307416,"P-25",358
388.57525008028,6659.01770297445,"P-25",358
389.66566434344,6646.62492678721,"P-25",358
389.39958346498,6646.59011106202,"P-25",358
387.23501459674,6645.91154817956,"P-25",358
385.22121901382,6644.86786660447,"P-25",358
383.41955886923,6643.49286382959,"P-25",358
381.88564140697,6641.82618176327,"P-25",358
380.6657178512,6639.9168784165,"P-25",358
379.79716762379,6637.83166298142,"P-25",358
379.3045819756,6635.62427889378,"P-25",358
379.27086873534,6634.85234172466,"P-25",358
368.21551327406,6635.23343843584,"P-25",358
368.23782650189,6635.7443101446,"P-25",358
367.94184907625,6637.98401514704,"P-25",358
367.26022077023,6640.13988967205,"P-25",358
366.21183978173,6642.14618838411,"P-25",358
364.83144848225,6643.94050304795,"P-25",358
363.15828208589,6645.46943958619,"P-25",358
361.24100773034,6646.68513566571,"P-25",358
359.14501875718,6647.55152737671,"P-25",358
356.92978512989,6648.04272153047,"P-25",358
354.6584758515,6648.14240274139,"P-25",358
352.61584378222,6647.87511195049,"P-25",358
352.41078033926,6647.84831753386,"P-25",358
352.21848992512,6647.78811730177,"P-25",358
351.12176032494,6660.31368783684,"P-25",358
351.62604573142,6660.29153228343,"P-25",358
351.72289058845,6660.28716731429,"P-25",358
353.97175631637,6660.58130130467,"P-25",358
356.13741943811,6661.26059414954,"P-25",358
358.1511516818,6662.30296543648,"P-25",358
359.95297857854,6663.67920961907,"P-25",358
361.48585814165,6665.34556783767,"P-25",358
362.70536593977,6667.25370546866,"P-25",358
363.57494277818,6669.34021407381,"P-25",358
364.06832857588,6671.54835011199,"P-25",358
364.1119725614,6672.5368968457,"P-25",358
374.79265039883,6672.15416182526,"P-25",358
338.18667954605,6673.58714133659,"P-26",359
338.14712520897,6672.69034652766,"P-26",359
338.44259920374,6670.44825307616,"P-26",359
339.12451512296,6668.29216479671,"P-26",359
340.17158984187,6666.28505554348,"P-26",359
341.55274152525,6664.48967497082,"P-26",359
343.22554174632,6662.96016496239,"P-26",359
345.14255444365,6661.74408747732,"P-26",359
347.23783959728,6660.87853850348,"P-26",359
349.45306834595,6660.38700720749,"P-26",359
351.12176032494,6660.31368783684,"P-26",359
352.21848992512,6647.78811730177,"P-26",359
350.24528937305,6647.17037103483,"P-26",359
348.23112334234,6646.12673240124,"P-26",359
346.43022118307,6644.75198637187,"P-26",359
344.89514860194,6643.08626979785,"P-26",359
343.67517057507,6641.17633316121,"P-26",359
342.80502310968,6639.09155170065,"P-26",359
342.31239437813,6636.88377468732,"P-26",359
342.28403539604,6636.23862660619,"P-26",359
331.79239935763,6636.70635072875,"P-26",359
331.82011755173,6637.33861655812,"P-26",359
331.52378323568,6639.57899469592,"P-26",359
330.84334559066,6641.73495452465,"P-26",359
329.79538346421,6643.74168378155,"P-26",359
328.41394228708,6645.53696731316,"P-26",359
326.7405540127,6647.06657808297,"P-26",359
324.82304219947,6648.28242105275,"P-26",359
322.72852765081,6649.14976565999,"P-26",359
320.5125719411,6649.64182007986,"P-26",359
318.24103411792,6649.74192259343,"P-26",359
315.99342376055,6649.44853089954,"P-26",359
315.22814659621,6649.20882358439,"P-26",359
314.79220391386,6649.07266684393,"P-26",359
313.66455471716,6662.02250491525,"P-26",359
314.33929600774,6661.99273194775,"P-26",359
314.56434483248,6661.98269827255,"P-26",359
316.81411385401,6662.27584540853,"P-26",359
318.97928187921,6662.95450812052,"P-26",359
320.99461247928,6663.99661510487,"P-26",359
322.79605050245,6665.37267884153,"P-26",359
324.32956926174,6667.03830721664,"P-26",359
325.55045553581,6668.9462487536,"P-26",359
326.4204377807,6671.0336778887,"P-26",359
326.91349478917,6673.24146440633,"P-26",359
326.95153715095,6674.10483957019,"P-26",359
338.18667954605,6673.58714133659,"P-26",359
301.03423778962,6675.41745833509,"P-27",360
300.98903068977,6674.39159396072,"P-27",360
301.28415793613,6672.14922147925,"P-27",360
301.96585957431,6669.99206400243,"P-27",360
303.0119479636,6667.98455185589,"P-27",360
304.39368302118,6666.18890110318,"P-27",360
306.06662636235,6664.65849335933,"P-27",360
307.98198452414,6663.44158537542,"P-27",360
310.07828129177,6662.57503062307,"P-27",360
312.2933648048,6662.08301349099,"P-27",360
313.66455471716,6662.02250491525,"P-27",360
314.79220391386,6649.07266684393,"P-27",360
313.82676217214,6648.77113365094,"P-27",360
311.81222340791,6647.72752160406,"P-27",360
310.01022413959,6646.3531669713,"P-27",360
308.47495969986,6644.68746827907,"P-27",360
307.25423453779,6642.77782775644,"P-27",360
306.38447396737,6640.69264995189,"P-27",360
305.89128874707,6638.4847969239,"P-27",360
305.86822014181,6637.96296913266,"P-27",360
278.3544023763,6639.46871530149,"P-27",360
275.11608565942,6676.87836570155,"P-27",360
301.03423778962,6675.41745833509,"P-27",360
275.11608565942,6676.87836570155,"P-28",361
278.3544023763,6639.46871530149,"P-28",361
240.92823696345,6641.89584324049,"P-28",361
237.70452683127,6679.37068158966,"P-28",361
275.11608565942,6676.87836570155,"P-28",361
237.70452683127,6679.37068158966,"P-29",362
240.92823696345,6641.89584324049,"P-29",362
203.51364829653,6644.70218020202,"P-29",362
200.3047005294,6682.24716312366,"P-29",362
237.70452683127,6679.37068158966,"P-29",362
200.3047005294,6682.24716312366,"P-30",363
203.51364829653,6644.70218020202,"P-30",363
166.11321867754,6647.88810276655,"P-30",363
162.9209839114,6685.50805419366,"P-30",363
200.3047005294,6682.24716312366,"P-30",363
162.9209839114,6685.50805419366,"P-31",364
166.11321867754,6647.88810276655,"P-31",364
128.74148240146,6651.45281376625,"P-31",364
125.56704874322,6689.15259990141,"P-31",364
162.9209839114,6685.50805419366,"P-31",364
125.56704874322,6689.15259990141,"P-32",365
128.74148240146,6651.45281376625,"P-32",365
91.40017907142,6655.39647084277,"P-32",365
88.24390454975,6693.18104880676,"P-32",365
125.56704874322,6689.15259990141,"P-32",365
67.67914888083,6658.14433405947,"P-33",366
67.41064357793,6658.88103417924,"P-33",366
66.9825276115,6660.05502791365,"P-33",366
66.42504306927,6660.12052228502,"P-33",366
66.55551674291,6661.22931447171,"P-33",366
65.99824102085,6661.29500063803,"P-33",366
65.57102725368,6662.46912171402,"P-33",366
65.01383562584,6662.53496987283,"P-33",366
64.0303102212,6663.7755808885,"P-33",366
63.4733211345,6663.84162413904,"P-33",366
63.04733793475,6665.01610426329,"P-33",366
62.62254991561,6666.19102953496,"P-33",366
61.64080546525,6667.43191386753,"P-33",366
61.08446866066,6667.49841528374,"P-33",366
60.66067696804,6668.67311437546,"P-33",366
60.10366289,6668.73971018611,"P-33",366
59.25747241671,6671.0898951466,"P-33",366
58.83416117916,6672.26539438668,"P-33",366
58.27850643082,6672.33224175474,"P-33",366
57.43408267363,6674.68294542508,"P-33",366
57.56790447617,6675.79108057091,"P-33",366
57.01269749764,6675.85819948553,"P-33",366
57.28083642995,6678.0747158716,"P-33",366
56.17047468824,6678.20925851893,"P-33",366
56.57362751267,6681.53380510419,"P-33",366
57.26212356981,6682.57512851471,"P-33",366
57.3964347706,6683.68321919721,"P-33",366
58.0853152847,6684.72461002516,"P-33",366
59.32747841378,6685.69869968664,"P-33",366
61.25565444781,6687.71516327245,"P-33",366
63.0492128615,6688.62399343335,"P-33",366
67.73990556876,6690.31322519011,"P-33",366
69.53038188333,6691.22545648226,"P-33",366
71.18939139273,6691.0298759436,"P-33",366
71.87239194626,6692.07316833503,"P-33",366
74.08439004409,6691.81387461656,"P-33",366
75.31890595188,6692.79367400038,"P-33",366
76.97702797048,6692.60061413918,"P-33",366
78.21126974417,6693.58083528545,"P-33",366
79.31663702682,6693.45285851833,"P-33",366
80.17409111361,6694.13539237457,"P-33",366
88.24390454975,6693.18104880676,"P-33",366
91.40017907142,6655.39647084277,"P-33",366
67.67914888083,6658.14433405947,"P-33",366
427.26808164727,6645.73202042647,"PO2423",367
429.2027359059,6645.98644838949,"PO2423",367
431.47342262753,6645.88801453821,"PO2423",367
433.68929480794,6645.39846257269,"PO2423",367
435.78413478274,6644.5329057868,"PO2423",367
437.7016629872,6643.31842726987,"PO2423",367
439.37540436869,6641.79078409747,"PO2423",367
440.75688175307,6639.99786590155,"PO2423",367
441.80565359969,6637.99273484073,"PO2423",367
442.48741302282,6635.83763701745,"PO2423",367
442.78466987542,6633.59815518893,"PO2423",367
442.75021104229,6632.80746639068,"PO2423",367
442.68646519211,6631.33796597398,"PO2423",367
442.19509402506,6629.12972248675,"PO2423",367
441.32629445503,6627.04352276429,"PO2423",367
440.10700450864,6625.13526084065,"PO2423",367
438.57474546168,6623.46911488234,"PO2423",367
436.77401461179,6622.09190292558,"PO2423",367
434.76146647368,6621.04858267318,"PO2423",367
432.59627525988,6620.36816659467,"PO2423",367
430.34721694813,6620.07250857128,"PO2423",367
429.26105767415,6620.11918506003,"PO2423",367
428.07791651354,6620.17079957301,"PO2423",367
425.86196071279,6620.6602730112,"PO2423",367
423.76490979787,6621.52436473518,"PO2423",367
421.84866910806,6622.73899512537,"PO2423",367
420.17533121931,6624.26635968097,"PO2423",367
418.79303447064,6626.05988041344,"PO2423",367
417.74501612882,6628.06526997347,"PO2423",367
417.06207114494,6630.22011946339,"PO2423",367
416.76535935368,6632.46119175952,"PO2423",367
416.80206483072,6633.29587519648,"PO2423",367
416.86392848509,6634.72275043753,"PO2423",367
417.35538897022,6636.93055920534,"PO2423",367
418.22383690773,6639.01614309285,"PO2423",367
419.44361905773,6640.92561593168,"PO2423",367
420.97703170805,6642.59154396072,"PO2423",367
422.77783078812,6643.96731493591,"PO2423",367
424.79134156052,6645.01198039256,"PO2423",367
426.95597621167,6645.6906482601,"PO2423",367
427.26808164727,6645.73202042647,"PO2423",367
389.83892312127,6646.64759716625,"PO2524",368
391.64673234986,6646.88484479016,"PO2524",368
393.91793782756,6646.78585223271,"PO2524",368
396.13296721042,6646.29574681349,"PO2524",368
398.22809444508,6645.4295282578,"PO2524",368
400.14572748415,6644.21433637307,"PO2524",368
401.81898833127,6642.68622202178,"PO2524",368
403.20056084225,6640.89235655309,"PO2524",368
404.24892572566,6638.88668911767,"PO2524",368
404.93040825732,6636.73176618583,"PO2524",368
405.22725506446,6634.4919492967,"PO2524",368
405.18669522027,6633.57336452365,"PO2524",368
405.12843730162,6632.23141586035,"PO2524",368
404.63693655968,6630.02364417146,"PO2524",368
403.76826167033,6627.93713072723,"PO2524",368
402.54826715237,6626.02916193383,"PO2524",368
401.01597615518,6624.36263384215,"PO2524",368
399.21460988919,6622.98673578366,"PO2524",368
397.20131304112,6621.94333464096,"PO2524",368
395.03550890876,6621.26369387542,"PO2524",368
392.78714024028,6620.9689379239,"PO2524",368
391.63155121651,6621.01882143335,"PO2524",368
390.51722688933,6621.06757843223,"PO2524",368
388.30117614301,6621.55783055782,"PO2524",368
386.2043187068,6622.4225490894,"PO2524",368
384.28762343242,6623.63778961985,"PO2524",368
382.61455916266,6625.16596576652,"PO2524",368
381.23258014362,6626.95992503089,"PO2524",368
380.184600631,6628.96515536622,"PO2524",368
379.50259682796,6631.12044281914,"PO2524",368
379.20533728352,6633.36204643126,"PO2524",368
379.24783174966,6634.3248367195,"PO2524",368
379.3045819756,6635.62427889378,"PO2524",368
379.79716762379,6637.83166298142,"PO2524",368
380.6657178512,6639.9168784165,"PO2524",368
381.88564140697,6641.82618176327,"PO2524",368
383.41955886923,6643.49286382959,"PO2524",368
385.22121901382,6644.86786660447,"PO2524",368
387.23501459674,6645.91154817956,"PO2524",368
389.39958346498,6646.59011106202,"PO2524",368
389.83892312127,6646.64759716625,"PO2524",368
352.61584378222,6647.87511195049,"PO2625",369
354.6584758515,6648.14240274139,"PO2625",369
356.92978512989,6648.04272153047,"PO2625",369
359.14501875718,6647.55152737671,"PO2625",369
361.24100773034,6646.68513566571,"PO2625",369
363.15828208589,6645.46943958619,"PO2625",369
364.83144848225,6643.94050304795,"PO2625",369
366.21183978173,6642.14618838411,"PO2625",369
367.26022077023,6640.13988967205,"PO2625",369
367.94184907625,6637.98401514704,"PO2625",369
368.23782650189,6635.7443101446,"PO2625",369
368.19221429528,6634.69997662861,"PO2625",369
368.13880793904,6633.4837221719,"PO2625",369
367.6465231018,6631.27579686331,"PO2625",369
366.77729541009,6629.18937512491,"PO2625",369
365.55762153249,6627.2812689423,"PO2625",369
364.0244743293,6625.61526084384,"PO2625",369
362.22251901946,6624.23924303651,"PO2625",369
360.20912678468,6623.19668567978,"PO2625",369
358.04346634728,6622.51736945489,"PO2625",369
355.79380364222,6622.22313934875,"PO2625",369
354.80716046809,6622.26602482782,"PO2625",369
353.52384542173,6622.32217118363,"PO2625",369
351.30815231192,6622.81296887643,"PO2625",369
349.21127263934,6623.6784337969,"PO2625",369
347.29528617835,6624.89412835176,"PO2625",369
345.62193096544,6626.42316334762,"PO2625",369
344.24001838134,6628.2176957973,"PO2625",369
343.19170146675,6630.22416038179,"PO2625",369
342.50943657575,6632.38003697318,"PO2625",369
342.21282276511,6634.62139981346,"PO2625",369
342.26079223532,6635.70983267883,"PO2625",369
342.31239437813,6636.88377468732,"PO2625",369
342.80502310968,6639.09155170065,"PO2625",369
343.67517057507,6641.17633316121,"PO2625",369
344.89514860194,6643.08626979785,"PO2625",369
346.43022118307,6644.75198637187,"PO2625",369
348.23112334234,6646.12673240124,"PO2625",369
350.24528937305,6647.17037103482,"PO2625",369
352.41078033926,6647.84831753386,"PO2625",369
352.61584378222,6647.87511195049,"PO2625",369
331.76889282691,6636.1701255648,"PO2726",370
331.72025462857,6635.07735030098,"PO2726",370
331.22746665273,6632.86927882145,"PO2726",370
330.35795919267,6630.78270392683,"PO2726",370
329.1378578996,6628.87486027139,"PO2726",370
327.60404545525,6627.20938293522,"PO2726",370
325.80223429987,6625.83315066958,"PO2726",370
323.78796066034,6624.79070343457,"PO2726",370
321.62133680875,6624.11219478229,"PO2726",370
319.37183486339,6623.81836396213,"PO2726",370
317.13677843032,6623.91631803891,"PO2726",370
317.10157986142,6623.9180024775,"PO2726",370
314.88596091719,6624.40995086276,"PO2726",370
312.78852042613,6625.27555323353,"PO2726",370
310.87224568068,6626.49188420768,"PO2726",370
309.19819133633,6628.0217349442,"PO2726",370
307.81661716135,6629.81672188571,"PO2726",370
306.7693434481,6631.82407850486,"PO2726",370
306.08702163597,6633.98028442071,"PO2726",370
305.79168572418,6636.22202895969,"PO2726",370
305.8448677684,6637.4346926181,"PO2726",370
305.89128874707,6638.4847969239,"PO2726",370
306.38447396737,6640.69264995189,"PO2726",370
307.25423453779,6642.77782775644,"PO2726",370
308.47495969986,6644.68746827907,"PO2726",370
310.01022413959,6646.3531669713,"PO2726",370
311.81222340791,6647.72752160406,"PO2726",370
313.82676217214,6648.77113365094,"PO2726",370
315.22814659621,6649.20882358439,"PO2726",370
315.99342376055,6649.44853089954,"PO2726",370
318.24103411792,6649.74192259343,"PO2726",370
320.5125719411,6649.64182007986,"PO2726",370
322.72852765081,6649.14976565999,"PO2726",370
324.82304219947,6648.28242105275,"PO2726",370
326.7405540127,6647.06657808297,"PO2726",370
328.41394228708,6645.53696731316,"PO2726",370
329.79538346421,6643.74168378155,"PO2726",370
330.84334559066,6641.73495452465,"PO2726",370
331.52378323568,6639.57899469592,"PO2726",370
331.82011755172,6637.33861655812,"PO2726",370
331.76889282691,6636.1701255648,"PO2726",370
683.84637401967,6711.77363858066,"Q-01",371
687.18775698646,6674.75584625331,"Q-01",371
649.74033840654,6673.03273050454,"Q-01",371
646.41784272539,6710.06252222149,"Q-01",371
683.84637401967,6711.77363858066,"Q-01",371
723.18042997038,6692.80111727964,"Q-02",372
723.13451400324,6692.77432353013,"Q-02",372
720.92749004806,6692.63950396968,"Q-02",372
718.78727406562,6691.39352263377,"Q-02",372
716.57856521606,6691.26139912308,"Q-02",372
713.88342217344,6689.98583995629,"Q-02",372
712.29158237276,6688.7761561236,"Q-02",372
700.690427,6688.11843818654,"Q-02",372
699.09380443481,6686.91513078607,"Q-02",372
697.98822574194,6686.85495262817,"Q-02",372
696.94275451614,6685.68211283461,"Q-02",372
696.3902099411,6685.65235136787,"Q-02",372
695.89654280624,6684.51012631663,"Q-02",372
695.40341725632,6683.36804972308,"Q-02",372
695.46298652,6682.25512561413,"Q-02",372
694.96933303933,6681.11305088294,"Q-02",372
695.58216242174,6680.02980317827,"Q-02",372
695.08810116277,6678.88775755654,"Q-02",372
695.20690650336,6676.66247506934,"Q-02",372
688.05875689227,6675.17202174226,"Q-02",372
688.08873955599,6674.80648518487,"Q-02",372
687.18775698646,6674.75584625331,"Q-02",372
683.84637401967,6711.77363858066,"Q-02",372
721.26565152166,6713.87325058773,"Q-02",372
723.18042997038,6692.80111727964,"Q-02",372
750.91107621897,6715.84469370234,"Q-03",373
750.908459741,6715.80519254787,"Q-03",373
750.51525718006,6713.55102819261,"Q-03",373
748.62642581858,6708.95138948877,"Q-03",373
747.60331389615,6707.76416142502,"Q-03",373
747.129940002,6706.61437368801,"Q-03",373
746.18121169912,6704.31585619172,"Q-03",373
743.02933907295,6701.86887947248,"Q-03",373
740.90064044541,6700.60951652262,"Q-03",373
738.69812266465,6700.46393472487,"Q-03",373
736.01657046068,6699.17174169891,"Q-03",373
734.43572598826,6697.95222162159,"Q-03",373
732.78247811937,6697.8457644137,"Q-03",373
730.6481693504,6696.5929878819,"Q-03",373
729.61646277435,6695.4111389854,"Q-03",373
727.96207493509,6695.30700865531,"Q-03",373
725.27343814667,6694.02248787004,"Q-03",373
723.18042997038,6692.80111727964,"Q-03",373
721.26565152166,6713.87325058773,"Q-03",373
750.91107621897,6715.84469370234,"Q-03",373
646.41784272539,6710.06252222149,"Q-18",374
649.74033840654,6673.03273050454,"Q-18",374
612.2883289441,6671.69312046161,"Q-18",374
608.98532320624,6708.73973666683,"Q-18",374
646.41784272539,6710.06252222149,"Q-18",374
608.98532320624,6708.73973666683,"Q-19",375
612.2883289441,6671.69312046161,"Q-19",375
574.81828203345,6670.73641545139,"Q-19",375
571.5347976351,6707.80465650734,"Q-19",375
608.98532320624,6708.73973666683,"Q-19",375
538.27002064419,6707.31852511138,"Q-20",376
540.64966353353,6707.32558304817,"Q-20",376
544.27725408765,6707.4059450498,"Q-20",376
571.5347976351,6707.80465650734,"Q-20",376
574.81828203345,6670.73641545139,"Q-20",376
537.34214046393,6670.16295729031,"Q-20",376
534.07821670468,6707.25762054685,"Q-20",376
538.27002064419,6707.31852511138,"Q-20",376
